brand,name,type,country,ingredients,afterUse,price,url,match_score,matched_name
"clinique","Acne Solutions Clinical Clearing Gel","Facial Treatment","United States","[""Salicylic Acid 10%"",""Alcohol Denat."",""Water"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Hamamelis Virginiana Water"",""Laminaria Saccharina Extract"",""Sea Whip Extract"",""Butylene Glycol"",""Benzalkonium Chloride""]","[""Good For Oily Skin"",""Reduces Large Pores"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating"",""Eczema""]","£19.00","https://www.lookfantastic.com/clinique-anti-blemish-solutions-cleansing-gel-125ml/11144780.html","71","clinique Acne Solutions Clinical Clearing Gel"
"clinique","Clarifying Lotion 2","Toner","United States","[""Water"",""Alcohol Denat."",""Glycerin"",""Hamamelis Virginiana Water"",""Menthol"",""Acetyl Glucosamine"",""Trehalose"",""Sodium Hyaluronate"",""Butylene Glycol"",""Sodium Bicarbonate"",""Ci 15850"",""Ci 17200"",""Ci 60730""]","[""Rosacea""]","£18.00","https://www.lookfantastic.com/clinique-clarifying-lotion-2/11144128.html","72","clinique Clarifying Lotion 2"
"clinique","Clarifying Lotion 4","Toner","United States","[""Water"",""Alcohol Denat."",""Salicylic Acid"",""Hamamelis Virginiana Water"",""Butylene Glycol"",""Glycerin"",""Trehalose"",""Sodium Hyaluronate"",""Sodium Hydroxide"",""Disodium EDTA-Copper"",""BHA"",""Phenoxyethanol"",""Benzophenone-4"",""Ci 61570""]","[""Good For Oily Skin"",""Reduces Large Pores"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating"",""Eczema""]","£28.00","https://www.lookfantastic.com/clinique-clarifying-lotion-2/11144128.html","72","clinique Clarifying Lotion 4"
"clinique","Clarifying Lotion 3","Toner","United States","[""Water"",""Alcohol Denat."",""Salicylic Acid"",""Hamamelis Virginiana Water"",""Butylene Glycol"",""Glycerin"",""Trehalose"",""Sodium Hyaluronate"",""Citric Acid"",""Sodium Hydroxide"",""Disodium EDTA"",""BHA"",""Phenoxyethanol"",""Benzophenone-4"",""Ci 60730"",""Ci 15850"",""Ci 15510""]","[""Good For Oily Skin"",""Reduces Large Pores"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating"",""Eczema""]","£18.00","https://www.lookfantastic.com/clinique-clarifying-lotion-3/11144149.html","72","clinique Clarifying Lotion 3"
"clinique","Clarifying Lotion 3","Toner","United States","[""Water"",""Alcohol Denat."",""Salicylic Acid"",""Hamamelis Virginiana Water"",""Butylene Glycol"",""Glycerin"",""Trehalose"",""Sodium Hyaluronate"",""Citric Acid"",""Sodium Hydroxide"",""Disodium EDTA"",""BHA"",""Phenoxyethanol"",""Benzophenone-4"",""Ci 60730"",""Ci 15850"",""Ci 15510""]","[""Good For Oily Skin"",""Reduces Large Pores"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating"",""Eczema""]","£28.00","https://www.lookfantastic.com/clinique-clarifying-lotion-3/11144149.html","72","clinique Clarifying Lotion 3"
"","Clinique Dramatically Different Moisturising Gel 125ml with Pump","Moisturiser","","[]","[]","£30.00","https://www.lookfantastic.com/clinique-dramatically-different-moisturizing-gel-125ml-with-pump/11144718.html","60","UNMATCHED"
"","Clinique Dramatically Different Moisturising Lotion+ 125ml with Pump","Moisturiser","","[]","[]","£30.00","https://www.lookfantastic.com/clinique-dramatically-different-moisturizing-lotion-125ml-with-pump/11144716.html","65","UNMATCHED"
"clinique","Even Better Clinical™ Radical Dark Spot Corrector + Interrupter","Serum","United States","[""Water"",""Cyclopentasiloxane"",""Dimethicone"",""Polysilicone-11"",""Isododecane"",""Butylene Glycol"",""Ascorbyl Glucoside"",""Peg-10 Dimethicone"",""Peg-6"",""Morus Bombycis Root Extract"",""Scutellaria Baicalensis Root Extract"",""Camellia Sinensis Leaf Extract"",""Cucumis Sativus Fruit Extract"",""Saccharomyces Lysate Extract"",""Hordeum Vulgare Extract"",""Salicylic Acid"",""Triticum Vulgare Germ Extract"",""Cholesterol"",""Oryza Sativa Bran Extract"",""Squalane"",""Acetyl Glucosamine"",""Sodium Hyaluronate"",""Caffeine"",""Isohexadecane"",""Betula Alba Bark Extract"",""Trametes Versicolor Extract"",""Sodium Rna"",""Glycyrrhetinic Acid"",""Dimethoxytolyl Propylresorcinol"",""Di-C12-18 Alkyl Dimonium Chloride"",""Helianthus Annuus Seedcake"",""Yeast Extract"",""Caprylyl Glycol"",""Propylene Glycol Dicaprate"",""Ammonium Acryloyldimethyltaurate/Vp Copolymer"",""Acrylamide/Sodium Acryloyldimethyltaurate Copolymer"",""Polysorbate 20"",""Tocopheryl Acetate"",""Polysorbate 80"",""Tromethamine"",""Sodium Hydroxide"",""Hexylene Glycol"",""Disodium EDTA"",""Sodium Benzoate"",""Sodium Metabisulfite"",""Sodium Sulfite"",""Phenoxyethanol"",""Ci 15985"",""Ci 19140""]","[""Good For Oily Skin"",""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating"",""Eczema""]","£45.00","https://www.lookfantastic.com/clinique-even-better-clinical-radical-dark-spot-corrector-interrupter-30ml/12483688.html","100","clinique Even Better Clinical™ Radical Dark Spot Corrector + Interrupter"
"clinique","Even Better Clinical™ Radical Dark Spot Corrector + Interrupter","Serum","United States","[""Water"",""Cyclopentasiloxane"",""Dimethicone"",""Polysilicone-11"",""Isododecane"",""Butylene Glycol"",""Ascorbyl Glucoside"",""Peg-10 Dimethicone"",""Peg-6"",""Morus Bombycis Root Extract"",""Scutellaria Baicalensis Root Extract"",""Camellia Sinensis Leaf Extract"",""Cucumis Sativus Fruit Extract"",""Saccharomyces Lysate Extract"",""Hordeum Vulgare Extract"",""Salicylic Acid"",""Triticum Vulgare Germ Extract"",""Cholesterol"",""Oryza Sativa Bran Extract"",""Squalane"",""Acetyl Glucosamine"",""Sodium Hyaluronate"",""Caffeine"",""Isohexadecane"",""Betula Alba Bark Extract"",""Trametes Versicolor Extract"",""Sodium Rna"",""Glycyrrhetinic Acid"",""Dimethoxytolyl Propylresorcinol"",""Di-C12-18 Alkyl Dimonium Chloride"",""Helianthus Annuus Seedcake"",""Yeast Extract"",""Caprylyl Glycol"",""Propylene Glycol Dicaprate"",""Ammonium Acryloyldimethyltaurate/Vp Copolymer"",""Acrylamide/Sodium Acryloyldimethyltaurate Copolymer"",""Polysorbate 20"",""Tocopheryl Acetate"",""Polysorbate 80"",""Tromethamine"",""Sodium Hydroxide"",""Hexylene Glycol"",""Disodium EDTA"",""Sodium Benzoate"",""Sodium Metabisulfite"",""Sodium Sulfite"",""Phenoxyethanol"",""Ci 15985"",""Ci 19140""]","[""Good For Oily Skin"",""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating"",""Eczema""]","£64.00","https://www.lookfantastic.com/clinique-even-better-clinical-radical-dark-spot-corrector-interrupter-50ml/12483689.html","100","clinique Even Better Clinical™ Radical Dark Spot Corrector + Interrupter"
"","Clinique Exfoliating Scrub 100ml","Exfoliator","","[]","[]","£21.00","https://www.lookfantastic.com/clinique-exfoliating-scrub-100ml/11144734.html","69","UNMATCHED"
"","Clinique for Men Anti-Age Moisturiser 100ml","Moisturiser","","[]","[]","£32.50","https://www.lookfantastic.com/clinique-for-men-anti-age-moisturiser-100ml/11144851.html","65","UNMATCHED"
"","Clinique for Men Charcoal Face Wash 200ml","Cleanser","","[]","[]","£18.00","https://www.lookfantastic.com/clinique-for-men-charcoal-face-wash-200ml/11131596.html","65","UNMATCHED"
"","Clinique for Men Face Wash 200ml","Cleanser","","[]","[]","£16.50","https://www.lookfantastic.com/clinique-for-men-face-wash-200ml/10921701.html","63","UNMATCHED"
"cerave","Facial Moisturising Lotion","General Moisturizer","Canada","[""Water"",""Glycerin"",""Caprylic/Capric Triglyceride"",""Niacinamide"",""Cetearyl Alcohol"",""Dimethicone"",""Phenoxyethanol"",""Ceteareth-20"",""Behentrimonium Methosulfate"",""Caprylyl Glycol"",""Polyglyceryl-3 Diisostearate"",""Peg-8 Diisostearate"",""Sodium Lauroyl Lactylate"",""Potassium Phosphate"",""Disodium EDTA"",""Dipotassium Phosphate"",""Ceramide NP"",""Ceramide AP"",""Phytosphingosine"",""Cholesterol"",""Xanthan Gum"",""Carbomer"",""Ethylhexylglycerin"",""Sodium Hyaluronate"",""Ceramide EOP""]","[""Good For Oily Skin"",""Redness Reducing"",""Anti-Aging"",""Acne Fighting"",""Brightening"",""Acne Trigger""]","£25.40","https://www.lookfantastic.com/clinique-for-men-moisturizing-lotion-100ml/10921700.html","73","cerave Facial Moisturising Lotion"
"bulldog","Oil Control Moisturiser","General Moisturizer","","[""Water"",""C12-15 Alkyl Benzoate"",""Tapioca Starch"",""Glycerin"",""Sorbitan Stearate"",""Hamamelis Virginiana Water"",""Sodium Polyacrylate"",""Pentaerythrityl Distearate"",""Phenoxyethanol"",""Sodium Stearoyl Glutamate"",""Alcohol"",""Carbomer"",""Benzoic Acid"",""Parfum"",""Tocopheryl Acetate"",""Dehydroacetic Acid"",""Sodium Hydroxide"",""Salix Alba Bark Extract"",""Limonene"",""Linalool"",""Juniperus Communis Fruit Extract"",""Potassium Sorbate"",""Sodium Benzoate""]","[""Brightening"",""Rosacea"",""Eczema""]","£25.50","https://www.lookfantastic.com/clinique-for-men-oil-control-moisturiser-100ml/10921699.html","75","bulldog Oil Control Moisturiser"
"","Clinique for Men Super Energizer Anti-Fatigue Depuffing Eye Gel 15ml","Eye Care","","[]","[]","£26.00","https://www.lookfantastic.com/clinique-for-men-super-energizer-anti-fatigue-depuffing-eye-gel-15ml/11834362.html","52","UNMATCHED"
"clinique","All About Clean Liquid Facial Soap (Mild)","Face Cleanser","United States","[""Water"",""Sodium Laureth Sulfate"",""Sodium Chloride"",""Cocamidopropyl Hydroxysultaine"",""Lauramidopropyl Betaine"",""Sodium Cocoyl Sarcosinate"",""Tea-Cocoyl Glutamate"",""Di-Ppg-2 Myreth-10 Adipate"",""Aloe Barbadensis Leaf Juice"",""Peg-120 Methyl Glucose Dioleate"",""Sucrose"",""Sodium Hyaluronate"",""Cetyl Triethylmonium Dimethicone Peg-8 Succinate"",""Butylene Glycol"",""Hexylene Glycol"",""Polyquaternium-7"",""Laureth-2"",""Caprylyl Glycol"",""Sodium Sulfate"",""Tocopheryl Acetate"",""EDTA"",""Disodium EDTA"",""Phenoxyethanol""]","[""Brightening"",""Drying"",""Acne Trigger""]","£17.50","https://www.lookfantastic.com/clinique-liquid-facial-soap-mild-200ml/11144710.html","75","clinique All About Clean Liquid Facial Soap (Mild)"
"","Clinique Liquid Facial Soap Oily Skin Formula 200ml","Cleanser","","[]","[]","£17.50","https://www.lookfantastic.com/clinique-liquid-facial-soap-oily-skin-formula-200ml/11144711.html","64","UNMATCHED"
"clinique","Moisture Surge 72-Hour Auto-Replenishing Hydrator","General Moisturizer","United States","[""Water"",""Dimethicone"",""Butylene Glycol"",""Glycerin"",""Trisiloxane"",""Trehalose"",""Sucrose"",""Ammonium Acryloyldimethyltaurate/Vp Copolymer"",""Hydroxyethyl Urea"",""Camellia Sinensis Leaf Extract"",""Silybum Marianum Extract"",""Betula Alba Bark Extract"",""Saccharomyces Lysate Extract"",""Aloe Barbadensis Leaf Water"",""Thermus Thermophillus Ferment"",""Caffeine"",""Sorbitol"",""Palmitoyl Hexapeptide-12"",""Sodium Hyaluronate"",""Caprylyl Glycol"",""Oleth-10"",""Sodium Polyaspartate"",""Saccharide Isomerate"",""Hydrogenated Lecithin"",""Tocopheryl Acetate"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Glyceryl Polymethacrylate"",""Tromethamine"",""Peg-8"",""Hexylene Glycol"",""Magnesium Ascorbyl Phosphate"",""Disodium EDTA"",""BHA"",""Phenoxyethanol"",""Ci 14700"",""Ci 19140""]","[""Hydrating"",""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Brightening""]","£37.00","https://www.lookfantastic.com/clinique-moisture-surge-72-hour-auto-replenishing-hydrator-50ml/11144741.html","88","clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator"
"","Clinique Moisture Surge 72 Hour Moisturiser 75ml","Moisturiser","","[]","[]","£37.00","https://www.lookfantastic.com/clinique-moisture-surge-72-hour-moisturiser-75ml/12506978.html","62","UNMATCHED"
"clinique","Moisture Surge 72-Hour Auto-Replenishing Hydrator","General Moisturizer","United States","[""Water"",""Dimethicone"",""Butylene Glycol"",""Glycerin"",""Trisiloxane"",""Trehalose"",""Sucrose"",""Ammonium Acryloyldimethyltaurate/Vp Copolymer"",""Hydroxyethyl Urea"",""Camellia Sinensis Leaf Extract"",""Silybum Marianum Extract"",""Betula Alba Bark Extract"",""Saccharomyces Lysate Extract"",""Aloe Barbadensis Leaf Water"",""Thermus Thermophillus Ferment"",""Caffeine"",""Sorbitol"",""Palmitoyl Hexapeptide-12"",""Sodium Hyaluronate"",""Caprylyl Glycol"",""Oleth-10"",""Sodium Polyaspartate"",""Saccharide Isomerate"",""Hydrogenated Lecithin"",""Tocopheryl Acetate"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Glyceryl Polymethacrylate"",""Tromethamine"",""Peg-8"",""Hexylene Glycol"",""Magnesium Ascorbyl Phosphate"",""Disodium EDTA"",""BHA"",""Phenoxyethanol"",""Ci 14700"",""Ci 19140""]","[""Hydrating"",""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Brightening""]","£25.00","https://www.lookfantastic.com/clinique-moisture-surge-72-hour-auto-replenishing-hydrator-30ml/11668593.html","88","clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator"
"clinique","Moisture Surge 72-Hour Auto-Replenishing Hydrator","General Moisturizer","United States","[""Water"",""Dimethicone"",""Butylene Glycol"",""Glycerin"",""Trisiloxane"",""Trehalose"",""Sucrose"",""Ammonium Acryloyldimethyltaurate/Vp Copolymer"",""Hydroxyethyl Urea"",""Camellia Sinensis Leaf Extract"",""Silybum Marianum Extract"",""Betula Alba Bark Extract"",""Saccharomyces Lysate Extract"",""Aloe Barbadensis Leaf Water"",""Thermus Thermophillus Ferment"",""Caffeine"",""Sorbitol"",""Palmitoyl Hexapeptide-12"",""Sodium Hyaluronate"",""Caprylyl Glycol"",""Oleth-10"",""Sodium Polyaspartate"",""Saccharide Isomerate"",""Hydrogenated Lecithin"",""Tocopheryl Acetate"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Glyceryl Polymethacrylate"",""Tromethamine"",""Peg-8"",""Hexylene Glycol"",""Magnesium Ascorbyl Phosphate"",""Disodium EDTA"",""BHA"",""Phenoxyethanol"",""Ci 14700"",""Ci 19140""]","[""Hydrating"",""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Brightening""]","£12.00","https://www.lookfantastic.com/clinique-moisture-surge-72-hour-auto-replenishing-hydrator-15ml/12076053.html","88","clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator"
"clinique","Moisture Surge Eye 96-Hour Hydro-Filler Concentrate","Eye Moisturizer","United States","[""Water"",""Glycerin"",""Butylene Glycol"",""Propanediol"",""Phenyl Trimethicone"",""Sucrose"",""Hydroxyethyl Urea"",""Camellia Sinensis Leaf Extract"",""Hypnea Musciformis Extract"",""Trehalose"",""Algae Extract"",""Alteromonas Ferment Extract"",""Acetyl Glucosamine"",""Gelidiella Acerosa Extract"",""Chlorella Vulgaris Extract"",""Aloe Barbadensis Leaf Water"",""Sorbitol"",""Cholesterol"",""Niacinamide"",""Pentaerythrityl Tetraethylhexanoate"",""Sodium Polyaspartate"",""Aloe Barbadensis Leaf Extract"",""Cocos Nucifera Oil"",""Hydrolyzed Rice Extract"",""Caffeine"",""Acetyl Hexapeptide-8"",""Tocopheryl Acetate"",""Cucumis Sativus Fruit Extract"",""Palmitoyl Hexapeptide-12"",""Glyceryl Acrylate/Acrylic Acid Copolymer"",""Glyceryl Polymethacrylate"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Peg-7m"",""Dextrin Palmitate"",""Dehydroxanthan Gum"",""Sodium Hyaluronate"",""Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate"",""Ascorbyl Tetraisopalmitate"",""Carbomer"",""Peg-8"",""Sodium Hydroxide"",""Citric Acid"",""Triethoxycaprylylsilane"",""Disodium EDTA"",""Sodium Citrate"",""Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate"",""BHA"",""Phenoxyethanol"",""Chlorphenesin"",""Ci 42090"",""Ci 19140"",""Ci 77491""]","[""Hydrating"",""Good For Oily Skin"",""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Acne Fighting"",""Brightening"",""Drying"",""Acne Trigger"",""Irritating""]","£27.50","https://www.lookfantastic.com/clinique-moisture-surge-eye-96-hour-hydro-filler-concentrate-15ml/12075756.html","88","clinique Moisture Surge Eye 96-Hour Hydro-Filler Concentrate"
"","Clinique Moisture Surge Intense Skin Fortifying Hydrator 50ml","Moisturiser","","[]","[]","£37.00","https://www.lookfantastic.com/clinique-moisture-surge-intense-skin-fortifying-hydrator-50ml/11144742.html","66","UNMATCHED"
"clinique","Moisture Surge Overnight Face Mask","Overnight Mask","United States","[""Water"",""Glycerin"",""Cetyl Alcohol"",""Dimethicone"",""Glyceryl Polymethacrylate"",""Butyrospermum Parkii Oil"",""Cetyl Ethylhexanoate"",""Peg-8"",""Glycereth-26"",""Sucrose"",""Sorbitan Stearate"",""Peg-100 Stearate"",""Trehalose"",""Mangifera Indica Seed Butter"",""Hypnea Musciformis Extract"",""Gelidiella Acerosa Extract"",""Olea Europaea Fruit Extract"",""Triticum Vulgare Seed Extract"",""Cladosiphon Okamuranus Extract"",""Astrocaryum Murumuru Seed Butter"",""Cetearyl Alcohol"",""Aloe Barbadensis Leaf Water"",""Peg-75"",""Caffeine"",""Pantethine"",""Sorbitol"",""Butylene Glycol"",""Oryzanol"",""Bisabolol"",""Panthenol"",""Phytosterols"",""Tocopheryl Acetate"",""Caprylyl Glycol"",""Sodium Hyaluronate"",""Hexylene Glycol"",""Carbomer"",""Potassium Hydroxide"",""Dextrin"",""Disodium EDTA"",""Phenoxyethanol"",""Ci 14700"",""Ci 19140""]","[""Hydrating"",""Reduces Irritation"",""Brightening"",""Acne Trigger""]","£32.00","https://www.lookfantastic.com/clinique-moisture-surge-overnight-mask-100ml/11144744.html","82","clinique Moisture Surge Overnight Face Mask"
"clinique","Moisture Surge Overnight Face Mask","Overnight Mask","United States","[""Water"",""Glycerin"",""Cetyl Alcohol"",""Dimethicone"",""Glyceryl Polymethacrylate"",""Butyrospermum Parkii Oil"",""Cetyl Ethylhexanoate"",""Peg-8"",""Glycereth-26"",""Sucrose"",""Sorbitan Stearate"",""Peg-100 Stearate"",""Trehalose"",""Mangifera Indica Seed Butter"",""Hypnea Musciformis Extract"",""Gelidiella Acerosa Extract"",""Olea Europaea Fruit Extract"",""Triticum Vulgare Seed Extract"",""Cladosiphon Okamuranus Extract"",""Astrocaryum Murumuru Seed Butter"",""Cetearyl Alcohol"",""Aloe Barbadensis Leaf Water"",""Peg-75"",""Caffeine"",""Pantethine"",""Sorbitol"",""Butylene Glycol"",""Oryzanol"",""Bisabolol"",""Panthenol"",""Phytosterols"",""Tocopheryl Acetate"",""Caprylyl Glycol"",""Sodium Hyaluronate"",""Hexylene Glycol"",""Carbomer"",""Potassium Hydroxide"",""Dextrin"",""Disodium EDTA"",""Phenoxyethanol"",""Ci 14700"",""Ci 19140""]","[""Hydrating"",""Reduces Irritation"",""Brightening"",""Acne Trigger""]","£7.00","https://www.lookfantastic.com/clinique-moisture-surge-overnight-mask-15ml/11700023.html","83","clinique Moisture Surge Overnight Face Mask"
"","Clinique Moisture Surge SPF25 Sheertint Hydrator - Universal Light Medium 40ml","Moisturiser","","[]","[]","£30.00","https://www.lookfantastic.com/clinique-moisture-surge-spf25-sheertint-hydrator-universal-light-medium-40ml/12075753.html","58","UNMATCHED"
"","Clinique Naturally Gentle Eye Make-Up Remover 75ml","Eye Care","","[]","[]","£19.00","https://www.lookfantastic.com/clinique-naturally-gentle-eye-make-up-remover-75ml/11144727.html","57","UNMATCHED"
"clinique","Pep-Start Eye Cream","Eye Moisturizer","United States","[""Water"",""Glycerin"",""Butylene Glycol"",""Butyrospermum Parkii Oil"",""Squalane"",""Cetyl Esters"",""Dimethicone"",""Methyl Gluceth-20"",""Polyethylene"",""Glycereth-26"",""Polybutene"",""Sucrose"",""Magnolia Officinalis Bark Extract"",""Sigesbeckia Orientalis Extract"",""Algae Extract"",""Molasses Extract"",""Sapindus Mukorossi Fruit Extract"",""Palmitoyl Tetrapeptide-7"",""Whey Protein"",""Palmitoyl Hexapeptide-12"",""Trifluoroacetyl Tripeptide-2"",""Caffeine"",""Phytosphingosine"",""Acetyl Hexapeptide-8"",""Palmitoyl Tripeptide-1"",""Yeast Extract"",""Glycine Soja Protein"",""Caesalpinia Spinosa Gum"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Glyceryl Polymethacrylate"",""Sucrose Stearate"",""Caprylyl Glycol"",""Peg-8"",""Sodium Hyaluronate"",""Simethicone"",""Polysorbate 20"",""Carbomer"",""Sodium Hydroxide"",""Dextran"",""Hexylene Glycol"",""Sodium Citrate"",""Phenoxyethanol"",""Mica"",""Ci 77891""]","[""Eczema""]","£24.00","https://www.lookfantastic.com/clinique-pep-start-eye-cream-15ml/11216236.html","73","clinique Pep-Start Eye Cream"
